%OpenBCI Raw EEG Data
%Number of channels = 8
%Sample Rate = 250.0 Hz
%First Column = SampleIndex
%Last Column = Timestamp 
%Other Columns = EEG data in microvolts followed by Accel Data (in G) interleaved with Aux Data
85, 0.00, 0.00, -8784.86, -27508.51, 5382.99, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.677, 1565912529677
86, 0.00, 0.00, -8645.36, -27500.91, 5386.46, 0.00, 0.00, 0.00, 0.010, 0.020, 0.966, 19:42:09.677, 1565912529677
87, 0.00, 0.00, -8521.69, -27492.55, 5399.44, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.685, 1565912529685
88, 0.00, 0.00, -8599.54, -27495.53, 5400.02, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.685, 1565912529685
89, 0.00, 0.00, -8770.71, -27505.25, 5388.78, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.692, 1565912529692
90, 0.00, 0.00, -8673.68, -27493.74, 5396.60, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.693, 1565912529693
91, 0.00, 0.00, -8521.36, -27484.75, 5408.92, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.701, 1565912529701
92, 0.00, 0.00, -8566.62, -27486.50, 5409.44, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.707, 1565912529707
93, 0.00, 0.00, -8745.12, -27496.04, 5395.51, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.707, 1565912529707
94, 0.00, 0.00, -8701.85, -27487.48, 5399.20, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.713, 1565912529713
95, 0.00, 0.00, -8521.92, -27474.76, 5413.86, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.714, 1565912529714
96, 0.00, 0.00, -8543.60, -27483.39, 5411.67, 0.00, 0.00, 0.00, 0.012, 0.018, 0.966, 19:42:09.721, 1565912529721
97, 0.00, 0.00, -8719.95, -27497.05, 5399.02, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.721, 1565912529721
98, 0.00, 0.00, -8737.92, -27493.25, 5399.09, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.729, 1565912529729
99, 0.00, 0.00, -8543.60, -27478.43, 5414.64, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.729, 1565912529729
100, 0.00, 0.00, -8520.35, -27476.71, 5421.10, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.737, 1565912529737
101, 0.00, 0.00, -8678.13, -27490.95, 5405.70, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.737, 1565912529737
102, 0.00, 0.00, -8752.23, -27493.00, 5397.30, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.745, 1565912529745
103, 0.00, 0.00, -8574.80, -27476.42, 5414.82, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.745, 1565912529745
104, 0.00, 0.00, -8520.98, -27473.38, 5422.22, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.752, 1565912529752
105, 0.00, 0.00, -8641.25, -27486.52, 5408.85, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.752, 1565912529752
106, 0.00, 0.00, -8761.79, -27495.93, 5396.52, 0.00, 0.00, 0.00, 0.008, 0.012, 0.964, 19:42:09.759, 1565912529759
107, 0.00, 0.00, -8614.47, -27487.66, 5405.90, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.759, 1565912529759
108, 0.00, 0.00, -8522.41, -27482.74, 5413.46, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.767, 1565912529767
109, 0.00, 0.00, -8614.29, -27488.98, 5406.84, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.775, 1565912529775
110, 0.00, 0.00, -8774.49, -27509.68, 5383.17, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.775, 1565912529775
111, 0.00, 0.00, -8651.47, -27494.59, 5397.63, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.783, 1565912529783
112, 0.00, 0.00, -8514.96, -27469.42, 5428.30, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.783, 1565912529783
113, 0.00, 0.00, -8578.76, -27476.98, 5422.20, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.789, 1565912529789
114, 0.00, 0.00, -8748.36, -27490.43, 5406.95, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.789, 1565912529789
115, 0.00, 0.00, -8669.50, -27482.25, 5409.93, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.796, 1565912529796
116, 0.00, 0.00, -8520.84, -27476.35, 5417.24, 0.00, 0.00, 0.00, 0.014, 0.016, 0.970, 19:42:09.796, 1565912529796
117, 0.00, 0.00, -8556.92, -27480.53, 5413.50, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.804, 1565912529804
118, 0.00, 0.00, -8732.40, -27496.80, 5396.23, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.804, 1565912529804
119, 0.00, 0.00, -8713.98, -27497.36, 5390.91, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.811, 1565912529811
120, 0.00, 0.00, -8546.93, -27488.49, 5398.48, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.811, 1565912529811
121, 0.00, 0.00, -8552.02, -27490.28, 5400.87, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.818, 1565912529818
122, 0.00, 0.00, -8711.23, -27504.20, 5387.40, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.819, 1565912529819
123, 0.00, 0.00, -8748.09, -27510.10, 5378.52, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.826, 1565912529826
124, 0.00, 0.00, -8570.37, -27496.76, 5394.50, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.834, 1565912529834
125, 0.00, 0.00, -8544.92, -27495.62, 5398.93, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.834, 1565912529834
126, 0.00, 0.00, -8693.82, -27508.45, 5385.34, 0.00, 0.00, 0.00, 0.008, 0.018, 0.966, 19:42:09.842, 1565912529842
127, 0.00, 0.00, -8773.93, -27512.47, 5378.68, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.842, 1565912529842
128, 0.00, 0.00, -8598.85, -27498.81, 5394.75, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.850, 1565912529850
129, 0.00, 0.00, -8539.08, -27497.61, 5401.37, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.850, 1565912529850
130, 0.00, 0.00, -8658.55, -27510.68, 5389.36, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.858, 1565912529858
131, 0.00, 0.00, -8788.66, -27519.65, 5376.29, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.858, 1565912529858
132, 0.00, 0.00, -8635.86, -27504.42, 5387.35, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.865, 1565912529865
133, 0.00, 0.00, -8537.29, -27499.84, 5394.17, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.866, 1565912529866
134, 0.00, 0.00, -8629.54, -27509.45, 5387.13, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.871, 1565912529871
135, 0.00, 0.00, -8784.77, -27526.15, 5365.16, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.872, 1565912529872
136, 0.00, 0.00, -8667.76, -27513.74, 5374.54, 0.00, 0.00, 0.00, 0.006, 0.020, 0.962, 19:42:09.879, 1565912529879
137, 0.00, 0.00, -8539.01, -27498.48, 5393.05, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.879, 1565912529879
138, 0.00, 0.00, -8599.07, -27500.56, 5391.11, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.886, 1565912529886
139, 0.00, 0.00, -8771.81, -27519.36, 5368.24, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.894, 1565912529894
140, 0.00, 0.00, -8701.78, -27512.69, 5371.77, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.894, 1565912529894
141, 0.00, 0.00, -8553.41, -27509.90, 5378.23, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.900, 1565912529900
142, 0.00, 0.00, -8591.43, -27518.62, 5371.08, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.900, 1565912529900
143, 0.00, 0.00, -8764.16, -27534.31, 5353.20, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.908, 1565912529908
144, 0.00, 0.00, -8747.58, -27532.12, 5351.97, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.909, 1565912529909
145, 0.00, 0.00, -8574.38, -27515.91, 5369.25, 0.00, 0.00, 0.00, 0.008, 0.020, 0.964, 19:42:09.916, 1565912529916
146, 0.00, 0.00, -8574.22, -27519.06, 5367.75, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.916, 1565912529916
147, 0.00, 0.00, -8732.51, -27530.40, 5356.68, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.924, 1565912529924
148, 0.00, 0.00, -8768.34, -27530.33, 5353.78, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.925, 1565912529925
149, 0.00, 0.00, -8586.27, -27515.22, 5369.92, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.932, 1565912529932
150, 0.00, 0.00, -8554.35, -27512.69, 5377.05, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.932, 1565912529932
151, 0.00, 0.00, -8691.23, -27520.70, 5367.73, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.940, 1565912529940
152, 0.00, 0.00, -8774.20, -27519.94, 5364.13, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.940, 1565912529940
153, 0.00, 0.00, -8598.20, -27498.81, 5385.07, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.947, 1565912529947
154, 0.00, 0.00, -8543.35, -27502.30, 5386.79, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.954, 1565912529954
155, 0.00, 0.00, -8663.65, -27514.97, 5375.84, 0.00, 0.00, 0.00, 0.008, 0.016, 0.968, 19:42:09.954, 1565912529954
156, 0.00, 0.00, -8789.29, -27520.36, 5366.68, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.961, 1565912529961
157, 0.00, 0.00, -8643.55, -27508.85, 5379.35, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.961, 1565912529961
158, 0.00, 0.00, -8542.46, -27500.18, 5391.71, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.969, 1565912529969
159, 0.00, 0.00, -8628.51, -27505.54, 5387.19, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.969, 1565912529969
160, 0.00, 0.00, -8780.68, -27514.86, 5372.87, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.976, 1565912529976
161, 0.00, 0.00, -8670.49, -27504.78, 5379.13, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.976, 1565912529976
162, 0.00, 0.00, -8538.72, -27497.09, 5391.67, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.991, 1565912529991
163, 0.00, 0.00, -8600.19, -27503.04, 5389.21, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:09.991, 1565912529991
164, 0.00, 0.00, -8769.55, -27514.91, 5374.50, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:10.006, 1565912530006
165, 0.00, 0.00, -8703.79, -27505.25, 5381.61, 0.00, 0.00, 0.00, 0.008, 0.016, 0.970, 19:42:10.013, 1565912530013
166, 0.00, 0.00, -8547.96, -27496.02, 5396.45, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:10.014, 1565912530014
167, 0.00, 0.00, -8569.93, -27494.41, 5401.68, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:10.019, 1565912530019
168, 0.00, 0.00, -8742.08, -27507.75, 5387.15, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:10.019, 1565912530019
169, 0.00, 0.00, -8733.41, -27509.54, 5380.49, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:10.025, 1565912530025
170, 0.00, 0.00, -8554.71, -27493.40, 5396.52, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:10.025, 1565912530025
171, 0.00, 0.00, -8551.75, -27491.91, 5402.93, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:10.031, 1565912530031
172, 0.00, 0.00, -8706.43, -27501.25, 5391.29, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:10.032, 1565912530032
173, 0.00, 0.00, -8746.28, -27500.15, 5386.57, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:10.038, 1565912530038
174, 0.00, 0.00, -8567.33, -27483.12, 5405.37, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:10.038, 1565912530038
175, 0.00, 0.00, -8533.49, -27481.40, 5410.26, 0.00, 0.00, 0.00, 0.006, 0.018, 0.968, 19:42:10.044, 1565912530044
176, 0.00, 0.00, -8672.16, -27499.48, 5391.80, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:10.044, 1565912530044
177, 0.00, 0.00, -8764.28, -27508.51, 5376.31, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:10.050, 1565912530050
178, 0.00, 0.00, -8589.48, -27487.64, 5395.67, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:10.050, 1565912530050
179, 0.00, 0.00, -8515.32, -27475.28, 5412.21, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:10.056, 1565912530056
180, 0.00, 0.00, -8634.30, -27490.88, 5398.88, 0.00, 0.00, 0.00, 0.000, 0.000, 0.000, 19:42:10.062, 1565912530062
